elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
4.522459,2026-09-14T20:53:41.044977-06:00,0x02051081,100.0,0.05841255187988281,226,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.0971622467041,225,20.0958251953125,2b1815320531e339,0.0,12.029304029303987,0.0,24,6.03175163269043,00006a0600182000,194.08273696899414,0000000000400000,0.4584789276123047,226,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.624424,2026-09-14T20:53:41.146943-06:00,0x02051081,100.0,2.051830291748047,231,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.061511993408203125,231,20.0958251953125,2b1815320531e339,0.0,12.02197802197798,0.0,24,8.00633430480957,0000690600182000,46.00644111633301,0000000000400000,2.437591552734375,231,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.724467,2026-09-14T20:53:41.246985-06:00,0x02051081,100.0,2.101421356201172,236,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.05435943603515625,236,20.0958251953125,2b1815320531e339,0.0,12.029304029303987,0.0,24,8.093833923339844,00006a0600182000,146.04830741882324,0000000000400000,2.4874210357666016,236,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.824528,2026-09-14T20:53:41.347046-06:00,0x02051081,100.0,1.9404888153076172,241,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.10013580322265625,241,20.0958251953125,2b1815320531e339,0.0,12.043956043956001,0.0,24,8.14676284790039,00006c0600182000,246.1092472076416,0000000000400000,2.361774444580078,241,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.930504,2026-09-14T20:53:41.453022-06:00,0x02051081,100.0,8.1329345703125,246,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.091833114624023,246,20.0958251953125,2b1815320531e339,0.0,12.02197802197798,0.0,24,14.137983322143555,0000690600182000,102.13661193847656,0000000000400000,8.518457412719727,246,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.036454,2026-09-14T20:53:41.558972-06:00,0x02051081,100.0,14.066934585571289,251,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.044429779052734,251,20.0958251953125,2b1815320531e339,0.0,12.043956043956001,0.0,24,0.035762786865234375,00006c0600182000,208.08696746826172,0000000000400000,14.451026916503906,251,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.14206,2026-09-14T20:53:41.664579-06:00,0x02051081,100.0,19.673824310302734,256,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.64702796936035,256,20.0958251953125,2b1815320531e339,0.0,12.058608058608016,0.0,24,5.697011947631836,00006e0600182000,63.69733810424805,0000000000400000,0.05650520324707031,257,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.242428,2026-09-14T20:53:41.764946-06:00,0x02051081,100.0,0.04863739013671875,262,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.018484115600586,261,20.0958251953125,2b1815320531e339,0.0,12.07326007326003,0.0,24,6.015777587890625,0000700600182000,164.06512260437012,0000000000400000,0.43320655822753906,262,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.344413,2026-09-14T20:53:41.866931-06:00,0x02051081,100.0,2.0401477813720703,267,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.06198883056640625,267,20.0958251953125,2b1815320531e339,0.0,12.080586080586038,0.0,24,8.001327514648438,0000710600182000,16.05081558227539,0000000000400000,2.428293228149414,267,22.072315216064453,ffffffffffffffff,0,0,0x02051081
5.444416,2026-09-14T20:53:41.966934-06:00,0x02051081,100.0,2.0685195922851562,272,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.06222724914550781,272,20.0958251953125,2b1815320531e339,0.0,12.10256410256406,0.0,24,8.002281188964844,0000740600182000,116.05405807495117,0000000000400000,2.4538040161132812,272,22.072315216064453,ffffffffffffffff,0,0,0x02051081
