t_rx_s,t_host_s,rx_unix_s,host_minus_rx_ms,dt_rx_ms,velocity_rpm,position_rot,raw_hex
0.7792282104492188,0.7792653300002712,1789785045.3067153,0.035524368,19.97518539428711,0,0,0000000000000000
0.799217939,0.7992600900001889,1789785045.326705,0.040531158447265625,19.989728927612305,0,0,0000000000000000
0.8192508220672607,0.8192905539999629,1789785045.3467379,0.038146973,20.032882690429688,0,0,0000000000000000
0.8392071723937988,0.839247333,1789785045.3666942,0.038623809814453125,19.956350326538086,0,0,0000000000000000
0.859245777,0.8592894450002859,1789785045.3867328,0.04196167,20.038604736328125,0,0,0000000000000000
0.8792040348052979,0.879243501,1789785045.406691,0.037908554,19.95825768,0,0,0000000000000000
0.8992447853088379,0.8992816130003121,1789785045.4267318,0.03528595,20.04075050354004,0,0,0000000000000000
0.9192485809326172,0.9192908919999354,1789785045.4467356,0.040769577,20.003795623779297,0,0,0000000000000000
0.9392101764678955,0.9392487630002506,1789785045.4666972,0.03695488,19.96159553527832,0,0,0000000000000000
0.9592061042785645,0.9592435230001684,1789785045.4866931,0.035762786865234375,19.995927810668945,0,0,0000000000000000
0.9792053699493408,0.9793195610000112,1789785045.5066924,0.11277198791503906,19.999265670776367,0,0,0000000000000000
0.9992125034332275,0.9994015990000662,1789785045.5266995,0.1876354217529297,20.00713348388672,0,0,0000000000000000
1.0192008018493652,1.0193022299999939,1789785045.5466878,0.099658966,19.988298416137695,0,0,0000000000000000
1.0392248630523682,1.039328064000074,1789785045.566712,0.10156631469726562,20.02406120300293,0,0,0000000000000000
1.0592191219329834,1.0593094170003496,1789785045.5867062,0.088691711,19.994258880615234,0,0,0000000000000000
1.079211711883545,1.079296677000002,1789785045.6066988,0.083208084,19.992589950561523,0,0,0000000000000000
1.0991911888122559,1.0992877700000463,1789785045.6266782,0.094652176,19.979476928710938,0,0,0000000000000000
1.1191926002502441,1.1192283450000104,1789785045.6466796,0.033855438232421875,20.00141143798828,0,0,0000000000000000
1.139207124710083,1.1392490130001534,1789785045.6666942,0.040531158447265625,20.014524459838867,0,0,0000000000000000
1.1592395305633545,1.1592810140000438,1789785045.6867266,0.039815903,20.032405853271484,0,0,0000000000000000
1.179201602935791,1.179243180999947,1789785045.7066886,0.040054321,19.962072372436523,0,0,0000000000000000
1.1992394924163818,1.199279349000335,1789785045.7267265,0.038385391,20.03788948059082,0,0,0000000000000000
1.219200849533081,1.2192399420000584,1789785045.746688,0.037431717,19.96135711669922,0,0,0000000000000000
1.2391948699951172,1.2392362770001455,1789785045.766682,0.039577484130859375,19.994020462036133,0,0,0000000000000000
1.2592358589172363,1.2592769630000475,1789785045.786723,0.039577484130859375,20.04098892211914,0,0,0000000000000000
1.2792034149169922,1.279273760000251,1789785045.8066905,0.068664551,19.96755599975586,0,0,0000000000000000
1.2992005348205566,1.2992673900002956,1789785045.8266876,0.065088272,19.997119903564453,0,0,0000000000000000
1.3192100524902344,1.3192747620000773,1789785045.846697,0.063180923,20.009517669677734,0,0,0000000000000000
1.339233636856079,1.3393456890003108,1789785045.8667207,0.11038780212402344,20.023584365844727,0,0,0000000000000000
1.3592073917388916,1.3592733929999667,1789785045.8866944,0.064134598,19.97375488,0,0,0000000000000000
1.379237174987793,1.3793010610002057,1789785045.9067242,0.062227249,20.029783248901367,0,0,0000000000000000
1.3992059230804443,1.3992723950000254,1789785045.926693,0.064849854,19.968748092651367,0,0,0000000000000000
1.4192357063293457,1.419298581000021,1789785045.9467227,0.061273575,20.029783248901367,0,0,0000000000000000
1.4391999244689941,1.4392655999999988,1789785045.966687,0.063896179,19.964218139648438,0,0,0000000000000000
1.4592342376708984,1.4592977679999422,1789785045.9867213,0.061988831,20.034313201904297,0,0,0000000000000000
1.479191780090332,1.4792535650003629,1789785046.0066788,0.060081482,19.957542419433594,0,0,0000000000000000
1.4992027282714844,1.4992652330001874,1789785046.0266898,0.061035156,20.010948181152344,0,0,0000000000000000
1.5192337036132812,1.5192957340000248,1789785046.0467207,0.060558319091796875,20.030975341796875,0,0,0000000000000000
